match_id,game_duration,blue_top_champion,blue_jungle_champion,blue_mid_champion,blue_adc_champion,blue_support_champion,blue_num_tanks,blue_num_fighters,blue_num_mages,blue_num_marksmans,blue_num_controllers,red_top_champion,red_jungle_champion,red_mid_champion,red_adc_champion,red_support_champion,red_num_tanks,red_num_fighters,red_num_mages,red_num_marksmans,red_num_controllers,gold_diff_5,xp_diff_5,cs_diff_5,kills_diff_5,dragon_diff_5,herald_diff_5,tower_diff_5,wards_placed_diff_5,wards_killed_diff_5,gold_diff_10,xp_diff_10,cs_diff_10,kills_diff_10,dragon_diff_10,herald_diff_10,tower_diff_10,wards_placed_diff_10,wards_killed_diff_10,gold_diff_15,xp_diff_15,cs_diff_15,kills_diff_15,dragon_diff_15,herald_diff_15,tower_diff_15,wards_placed_diff_15,wards_killed_diff_15,gold_lead_gt_1500_10,kill_lead_gt_3_10,tower_lead_gt_1_10,double_objective_10,wards_lead_gt_5_10,first_blood_blue,first_tower_blue,first_dragon_blue,first_herald_blue,first_tower_time,first_dragon_time,first_herald_time,first_blood_time,blue_wins,processed_at
LA1_1712636699,31.15,Malphite,Shaco,Viktor,Vayne,Yuumi,1,1,1,1,1,DrMundo,Gwen,Ahri,Varus,Ziggs,1,1,2,1,0,-692,-472,-23,-1,0,0,0,-3,0,-1139,-1309,-44,-2,-1,0,0,-5,1,442,169,-62,1,-1,0,0,-8,1,0,0,0,0,0,0,0,0,0,954.876,477.3,945.599,84.77,0,
LA1_1712637923,32.03333333333333,Kayle,Briar,Akali,Vayne,Yuumi,0,2,1,1,1,Zaahen,Viego,Garen,Ashe,Malphite,1,2,1,1,0,-621,103,-12,-1,0,0,0,-1,0,1524,2105,3,2,1,0,0,2,-2,1556,1689,-24,3,2,0,0,1,-4,1,0,0,0,0,0,0,1,0,913.107,401.07,950.269,38.476,1,
LA1_1712638327,15.333333333333334,Pantheon,Kayn,Katarina,Varus,Brand,0,2,2,1,0,Chogath,Gwen,Talon,Jhin,Neeko,1,2,1,1,0,465,514,5,1,0,0,0,0,0,1818,1709,22,4,1,0,0,-4,0,7252,5962,53,14,2,0,1,1,0,1,1,0,0,0,1,1,1,0,776.292,387.616,,131.237,1,
LA1_1712638333,28.633333333333333,TahmKench,MasterYi,Yasuo,Kaisa,Swain,1,2,1,1,0,Jax,Kayn,Briar,Caitlyn,Nautilus,1,3,0,1,0,739,-301,5,1,0,0,0,5,0,1958,1895,66,1,-1,0,0,5,0,2195,1327,63,1,-1,0,1,-3,-1,1,0,0,0,0,1,1,0,0,783.265,483.067,987.975,123.983,1,
LA1_1712639025,26.65,TahmKench,Gwen,Malzahar,Caitlyn,Lux,1,1,2,1,0,KSante,Amumu,Xerath,Ashe,Brand,2,0,2,1,0,-1040,-195,10,-4,0,0,0,-2,0,-2177,-3017,-42,-5,0,0,0,4,-5,-3196,-2760,-35,-8,-1,0,-1,6,-7,0,0,0,0,0,0,0,0,1,789.969,616.517,959.755,51.688,0,
LA1_1712639192,28.966666666666665,Poppy,Briar,Sylas,Corki,Senna,1,1,1,2,0,Tryndamere,Kayn,Yasuo,Draven,Lux,0,3,1,1,0,-1021,-1194,-22,-2,0,0,0,0,0,-3231,-1981,-58,-5,1,0,0,-2,0,-5268,-3389,-90,-7,0,0,-1,-7,-4,0,0,0,0,0,0,0,1,0,628.771,473.604,1094.888,97.167,0,
LA1_1712640829,18.9,Mordekaiser,Shaco,Galio,MissFortune,Rell,2,2,0,1,0,Darius,Ambessa,Syndra,Ashe,Velkoz,0,2,2,1,0,-900,-116,-14,-1,0,0,0,-4,0,-1806,-1510,-55,-1,0,0,0,-1,-3,-6450,-3808,-86,-10,-1,0,0,-8,-3,0,0,0,0,0,0,0,0,0,849.739,697.377,971.191,145.879,0,
LA1_1712641048,30.483333333333334,Illaoi,Warwick,Malphite,Jinx,Alistar,2,2,0,1,0,Sett,Mordekaiser,Akali,Vayne,Milio,0,2,1,1,1,554,662,2,1,0,0,0,51,-2,1143,1019,1,2,1,0,0,146,-10,4299,3558,29,7,2,0,0,208,-22,0,0,0,0,1,0,1,1,1,927.679,376.762,1027.486,138.972,1,
LA1_1712641359,48.333333333333336,Ornn,Olaf,Xerath,Tristana,Maokai,2,1,1,1,0,Garen,Nunu,Corki,Jinx,Lux,1,1,1,2,0,578,385,-13,2,0,0,0,0,0,-620,-58,-11,-2,-1,0,0,-7,3,-84,2107,-26,1,-2,0,-1,-1,-1,0,0,0,0,0,1,0,0,1,768.725,458.18,934.602,85.246,0,
LA1_1712642649,20.75,MonkeyKing,Talon,Yone,Corki,Lux,0,3,1,1,0,Gnar,DrMundo,Akali,Zeri,Maokai,2,1,1,1,0,184,338,13,0,0,0,0,-3,1,2290,2289,46,4,1,0,0,-1,-2,6960,5633,87,10,2,0,3,-4,-2,1,1,0,0,0,1,1,1,1,769.457,349.336,929.854,94.419,1,
LA1_1712643142,43.03333333333333,Vayne,Amumu,Veigar,Ashe,Blitzcrank,2,0,1,2,0,Vladimir,Kayn,Fizz,Yunara,Nautilus,1,2,2,0,0,-222,892,-13,0,0,0,0,-2,0,1012,1775,-36,4,0,0,0,-3,1,3334,3819,-32,9,1,0,1,0,3,0,1,0,0,0,0,1,1,0,793.753,746.011,949.834,129.299,1,
LA1_1712643177,27.433333333333334,Mordekaiser,Warwick,Veigar,Draven,Thresh,0,2,1,1,1,Gnar,Kindred,Sylas,Jhin,Velkoz,0,1,2,2,0,-1410,-933,-5,-3,0,0,0,52,0,-773,-645,-14,-2,1,0,0,92,-3,729,-226,-22,0,2,0,0,150,0,0,0,0,0,1,0,1,1,1,980.134,335.649,990.132,197.796,1,
LA1_1712643444,32.4,Camille,Viego,Veigar,Aphelios,Morgana,0,2,1,1,1,Yorick,Graves,Mel,Jhin,Swain,0,1,2,2,0,-519,-354,-8,-1,0,0,0,-57,0,146,691,-24,2,-1,0,0,-141,4,-3437,-1132,-56,-1,0,0,-1,-245,2,0,0,0,0,0,0,0,0,0,795.344,417.318,936.485,139.248,0,
LA1_1712643512,24.083333333333332,Malphite,Diana,Yasuo,Ezreal,Renata,1,2,0,1,1,Sion,Nocturne,Vex,Jinx,Morgana,1,1,1,1,1,1156,852,1,2,0,0,0,-1,0,46,47,-22,1,1,0,0,-1,-1,-3889,-2188,-50,-7,0,0,0,6,0,0,0,0,0,0,1,0,1,0,872.168,407.734,975.433,131.945,0,
LA1_1712643642,30.166666666666668,Jayce,MasterYi,AurelionSol,Caitlyn,Nautilus,1,2,1,1,0,Illaoi,Rammus,Malzahar,Ashe,Lux,1,1,2,1,0,-772,-120,-14,-1,0,0,0,-11,3,-1049,-166,-40,-2,1,0,0,-25,9,-2383,-1698,-68,-5,0,0,0,-43,18,0,0,0,0,0,0,0,1,0,883.574,419.326,1185.048,137.269,0,
LA1_1712643734,35.28333333333333,Malphite,Sylas,Talon,Draven,Nami,1,1,1,1,1,Chogath,Diana,Malzahar,Tristana,Lux,1,1,2,1,0,-508,-296,-6,0,0,0,0,0,0,14,-1487,-42,3,1,0,0,-3,1,-2279,-3134,-59,2,2,0,-1,-4,-1,0,0,0,0,0,1,0,1,0,705.933,380.838,925.463,85.163,1,
LA1_1712644043,45.766666666666666,Yasuo,LeeSin,Zac,Lucian,Braum,1,2,0,1,1,Illaoi,Ekko,Orianna,Jinx,JarvanIV,1,2,1,1,0,-380,490,13,-1,0,0,0,-10,7,-2131,-1614,-1,-6,-1,0,0,-24,16,-173,-2045,0,-4,-1,0,1,-31,26,0,0,0,0,0,1,1,0,0,838.462,509.777,993.081,70.431,0,
LA1_1712644239,30.383333333333333,Cassiopeia,Lillia,TwistedFate,Jhin,Maokai,1,0,3,1,0,Gragas,MasterYi,Ekko,Yunara,Sona,0,3,1,0,1,687,549,9,1,0,0,0,2,0,2205,1403,14,4,1,0,0,5,0,2426,1958,11,4,2,0,0,15,-3,1,1,0,0,0,1,0,1,0,950.046,369.052,1185.073,192.972,0,
LA1_1712644682,32.25,Singed,Chogath,Kassadin,KogMaw,Soraka,2,0,1,1,1,Kennen,Skarner,Aurora,Jhin,Morgana,1,0,2,1,1,960,34,0,2,0,0,0,1,0,1083,494,-13,4,0,0,0,-4,-3,-133,-586,-8,2,-1,0,0,-17,-2,0,1,0,0,0,1,0,0,0,964.137,612.924,994.58,138.521,1,
LA1_1712645255,27.95,Garen,Shyvana,Ekko,Smolder,Zilean,0,3,0,1,1,Shen,Lillia,Katarina,Tristana,Thresh,1,0,2,1,1,1054,-241,-2,2,0,0,0,-10,0,1206,722,-7,2,-1,0,0,-33,1,-1400,-1331,-16,-3,-2,0,0,-60,-1,0,0,0,0,0,1,1,0,0,938.057,399.318,931.465,159.258,1,
LA1_1712645529,32.516666666666666,Malphite,Amumu,Hwei,Caitlyn,Pyke,2,0,1,1,1,Garen,Rammus,Yasuo,Varus,Milio,1,2,0,1,1,-10,1019,10,0,0,0,0,-4,1,171,1732,21,0,-1,0,0,-6,1,-542,1098,32,-1,-2,0,0,-16,1,0,0,0,0,0,0,1,0,0,1032.281,368.321,993.492,149.621,0,
LA1_1712645993,36.15,Teemo,Talon,Veigar,Kalista,TahmKench,1,1,1,2,0,Sion,Amumu,Akshan,Swain,Taliyah,2,0,2,1,0,180,-281,-3,0,0,0,0,0,-1,-177,-1551,-40,1,0,0,0,6,-2,-3866,-4799,-72,-4,-1,0,-1,12,-3,0,0,0,0,1,1,0,0,1,824.234,621.076,944.158,107.207,0,
LA1_1712646554,26.05,Gangplank,Graves,Ekko,Jhin,Nautilus,1,2,0,2,0,Shen,Zaahen,Sylas,Corki,Maokai,2,0,2,1,0,2049,1644,19,5,0,0,0,-3,0,2105,1212,21,4,1,0,0,-9,2,901,-105,19,0,0,0,0,-10,-2,1,1,0,0,0,1,1,1,0,1005.508,338.181,940.131,84.006,0,
LA1_1712646727,38.71666666666667,Darius,Warwick,Malzahar,Vayne,Lux,0,2,2,1,0,Mordekaiser,Briar,Ahri,Caitlyn,Mel,0,2,2,1,0,653,393,14,1,0,0,0,46,0,1127,1111,20,1,1,0,0,134,-1,-794,544,9,-1,2,0,0,189,-3,0,0,0,0,1,0,1,1,1,768.919,422.107,958.571,68.356,1,
LA1_1712646949,29.516666666666666,Gnar,XinZhao,Veigar,MissFortune,Bard,0,2,1,1,1,Tryndamere,Graves,Leblanc,Varus,Blitzcrank,1,1,1,2,0,-240,-25,-18,0,0,0,0,8,0,-980,-783,-28,-1,0,0,0,18,2,-1102,-615,-28,-2,1,0,0,28,0,0,0,0,0,1,0,1,1,0,976.521,720.726,922.977,47.711,0,
LA1_1712646992,23.95,Zaahen,Kayn,Anivia,Jinx,Maokai,1,1,2,1,0,DrMundo,Pantheon,Vladimir,Ashe,TahmKench,2,1,1,1,0,480,580,1,1,0,0,0,-7,0,-2505,-775,-8,-6,1,0,0,-13,-1,-5363,-3177,-59,-8,1,0,-3,-16,-2,0,0,0,0,0,1,0,1,0,596.391,528.353,1058.086,123.754,0,
LA1_1712647110,28.633333333333333,Sett,Shyvana,Lux,Ezreal,Braum,0,2,1,1,1,Mordekaiser,Amumu,Yone,Smolder,Mel,1,2,1,1,0,1053,549,4,2,0,0,0,2,0,1010,1058,16,2,1,0,0,0,1,1098,1961,36,2,2,0,0,-1,1,0,0,0,0,0,1,1,1,0,915.067,373.32,920.387,128.463,1,
LA1_1712647135,40.06666666666667,Aatrox,Zed,Ekko,Mel,Pyke,0,3,1,0,1,Ornn,JarvanIV,Shyvana,Veigar,Ziggs,2,1,2,0,0,886,787,45,1,0,0,0,1,0,1262,-12,40,2,1,0,0,-2,-1,2242,-366,31,5,1,0,0,4,3,0,0,0,0,0,1,0,1,1,1040.095,466.127,1127.181,64.243,0,
LA1_1712647246,32.53333333333333,Malphite,MonkeyKing,Mel,Smolder,Nami,1,1,1,1,1,Nasus,Camille,Sylas,Yunara,Morgana,0,2,2,0,1,516,-411,-7,1,0,0,0,-1,0,790,67,9,1,-1,0,0,0,-1,1377,513,-28,3,0,0,0,2,-3,0,0,0,0,0,1,1,0,1,855.825,483.822,965.753,139.321,0,
LA1_1712647418,35.28333333333333,Yone,Viktor,Aurora,Ezreal,Janna,0,1,2,1,1,Olaf,Lillia,Vex,KogMaw,Lux,0,1,3,1,0,-406,-1249,0,-1,0,0,0,5,0,-1492,-2078,-30,-1,-1,0,0,1,-2,-774,-2743,-53,0,-1,0,0,4,0,0,0,0,0,0,1,0,0,0,911.204,435.641,952.554,79.803,0,
LA1_1712648053,40.4,Garen,MasterYi,Veigar,Ashe,Milio,0,2,1,1,1,Darius,Jax,Malzahar,Jhin,Morgana,0,2,1,1,1,-361,-332,-4,-1,0,0,0,-2,0,-103,223,-11,0,-1,0,0,-6,-1,-3502,-3089,-49,-4,0,0,0,-10,-2,0,0,0,0,0,0,0,0,0,863.466,354.778,1005.449,96.005,1,
LA1_1712648433,23.933333333333334,Volibear,Khazix,Veigar,Twitch,Zyra,0,2,1,1,1,Gnar,Briar,Leblanc,Jhin,Brand,0,2,2,1,0,-1748,-1130,3,-4,0,0,0,22,1,-639,-159,-12,-3,1,0,0,44,4,45,-541,-2,-4,0,0,0,77,5,0,0,0,0,1,0,0,1,1,905.047,386.728,1021.465,122.797,0,
LA1_1712648624,24.116666666666667,Garen,Nocturne,Hwei,MissFortune,Nautilus,1,2,1,1,0,Yorick,FiddleSticks,Cassiopeia,Caitlyn,Lulu,0,1,2,1,1,289,885,26,-1,0,0,0,-34,0,1706,1450,30,2,0,0,0,-123,-3,3911,4319,60,4,-1,0,1,-193,-2,1,0,0,0,0,0,1,0,1,792.237,568.789,923.673,191.845,1,
LA1_1712649648,36.5,Irelia,Sylas,Sett,Caitlyn,Ashe,0,2,1,2,0,Yorick,Shyvana,Mel,Twitch,Lulu,0,2,1,1,1,-482,188,16,-2,0,0,0,-17,0,1143,744,51,-2,-1,0,0,-107,2,1465,1020,80,-4,-2,0,0,-169,2,0,0,0,0,0,0,1,0,0,907.985,462.822,1013.347,156.586,0,
LA1_1712649658,29.45,Sett,Briar,Aurora,Kaisa,Zyra,0,2,1,1,1,Renekton,Nocturne,Yasuo,Ashe,Bard,0,3,0,1,1,438,41,-6,2,0,0,0,17,0,-520,-154,6,1,-1,0,0,42,0,-1030,-174,1,0,-2,0,0,62,-2,0,0,0,0,1,1,1,0,0,932.196,449.657,968.87,48.0,0,
LA1_1712650251,15.283333333333333,Mordekaiser,MasterYi,Veigar,Tristana,Alistar,1,2,1,1,0,Chogath,Naafiri,Fizz,Ezreal,Maokai,2,2,0,1,0,462,478,21,0,0,0,0,-2,0,2164,901,46,3,1,0,0,3,0,5150,4927,97,7,2,0,1,3,1,1,0,0,0,0,1,1,1,0,823.819,481.141,,133.37,1,
LA1_1712650604,37.266666666666666,Fiora,Viego,Lux,Jhin,Zyra,0,2,1,1,1,Chogath,Kayn,Naafiri,Twitch,Brand,1,2,1,1,0,996,420,12,2,0,0,0,23,0,125,559,14,0,1,0,0,74,-1,2425,1692,32,2,2,0,1,118,2,0,0,0,0,1,0,1,1,0,837.784,410.842,1185.092,136.808,0,
LA1_1712650931,23.483333333333334,Vayne,JarvanIV,Aurora,Sett,Yuumi,1,1,1,1,1,Warwick,XinZhao,Katarina,MissFortune,Lux,0,2,2,1,0,401,155,21,0,0,0,0,-99,0,48,451,41,-1,-1,0,0,-223,1,-2414,-2468,3,-2,-2,0,-2,-362,-2,0,0,0,0,0,0,0,0,0,787.162,489.143,1003.586,153.656,0,
LA1_1712650981,29.883333333333333,Irelia,Amumu,Kassadin,Caitlyn,Brand,1,1,2,1,0,Yasuo,Ivern,Galio,Smolder,TahmKench,2,1,0,1,1,-224,-663,-11,0,0,0,0,-3,0,1512,1368,10,4,1,0,0,-6,-1,3098,3841,36,5,0,0,2,-15,-3,1,1,0,0,0,1,1,1,1,719.821,333.062,920.491,87.103,1,
LA1_1712651163,38.31666666666667,Gangplank,Graves,Katarina,Samira,Thresh,0,1,1,2,1,Gnar,Rengar,Sett,Caitlyn,Lux,0,3,1,1,0,-844,-380,2,-2,0,0,0,4,0,-2823,-3240,-35,-5,1,0,0,1,-2,-4122,-3002,-35,-6,2,0,-2,8,-2,0,0,0,0,0,0,0,1,1,669.43,493.603,977.273,81.222,1,
LA1_1712651169,19.366666666666667,Gangplank,Rammus,Lux,Ashe,Lulu,1,1,1,1,1,Garen,Zaahen,Sylas,Kaisa,Brand,0,1,3,1,0,365,20,-22,2,0,0,0,0,0,311,-168,-13,1,1,0,0,1,1,-4904,-4469,-55,-5,1,0,-1,-5,-3,0,0,0,0,0,1,0,1,0,802.532,523.046,926.244,114.685,0,
LA1_1712651425,15.4,Vayne,LeeSin,Ziggs,Caitlyn,Lux,0,1,2,2,0,Tryndamere,Briar,Diana,Yunara,Lulu,0,3,1,0,1,-2360,-1392,-6,-5,0,0,0,-1,0,-2996,-2321,4,-7,-1,0,0,-1,1,-4231,-4571,-16,-10,-2,0,-1,1,0,0,0,0,0,0,0,0,0,0,713.936,366.642,,88.98,0,
LA1_1712651623,30.266666666666666,Gwen,MasterYi,Yorick,MissFortune,Alistar,1,3,0,1,0,Malphite,Shyvana,Brand,Kaisa,Lulu,1,1,1,1,1,613,9,-3,1,0,0,0,76,0,733,-290,5,1,-1,0,0,93,1,-568,-1509,19,-3,-2,0,0,117,2,0,0,0,0,1,1,0,0,1,864.008,473.807,1004.093,157.699,0,
LA1_1712652022,45.266666666666666,Illaoi,Amumu,Syndra,Caitlyn,Neeko,1,1,2,1,0,Riven,Viego,Tristana,Jhin,Braum,0,2,0,2,1,-379,46,10,0,0,0,0,9,-3,-1498,-993,10,-3,0,0,0,20,-8,1089,1365,38,0,-1,0,0,38,-16,0,0,0,0,1,0,1,0,1,930.441,546.26,1016.159,199.495,0,
LA1_1712652030,33.46666666666667,Aatrox,Khazix,Akali,Xayah,Maokai,1,2,1,1,0,Ambessa,Shaco,Yasuo,Zeri,Leona,1,3,0,1,0,214,126,-12,0,0,0,0,-1,-2,927,438,-24,2,0,0,0,1,-2,771,398,-28,2,1,0,0,3,-3,0,0,0,0,0,1,0,1,1,849.761,738.743,1001.508,176.603,0,
LA1_1712652851,24.483333333333334,Darius,Kayn,Kayle,Ezreal,Viego,0,4,0,1,0,Vayne,Briar,Anivia,MissFortune,Yuumi,0,1,1,2,1,882,-53,22,1,0,0,0,0,0,4590,2268,47,8,-1,0,0,1,0,8788,6399,67,16,0,0,2,21,-1,1,1,0,0,0,0,1,0,1,730.501,335.423,933.851,88.385,1,
LA1_1712653726,26.65,Aatrox,Nocturne,Sylas,Jinx,Zoe,0,2,2,1,0,Anivia,Udyr,Vex,Smolder,Poppy,1,1,2,1,0,-126,385,7,0,0,0,0,0,-1,1592,2603,47,3,-1,0,0,1,0,5337,5721,68,9,0,0,0,9,-2,1,0,0,0,0,0,1,0,1,855.474,349.626,994.836,156.18,1,
LA1_1712654567,34.483333333333334,Ornn,Volibear,Akshan,Draven,Nautilus,2,1,0,2,0,Darius,Jax,Akali,Jinx,Swain,0,2,2,1,0,223,60,7,0,0,0,0,3,0,-299,-586,-5,-1,0,0,0,3,-2,1665,1329,17,3,1,0,0,10,-3,0,0,0,0,0,1,1,1,1,878.347,712.502,998.554,102.51,1,
LA1_1712654570,26.916666666666668,KSante,Graves,Singed,Twitch,Renata,2,0,0,2,1,DrMundo,MasterYi,Vex,Yunara,Mel,1,1,3,0,0,-956,124,25,-2,0,0,0,-1,0,-943,-683,44,-2,-1,0,0,-7,2,-2715,-2412,26,-4,0,0,0,-16,3,0,0,0,0,0,0,0,0,0,845.532,348.634,1040.154,109.446,0,
LA1_1712654773,19.733333333333334,Yorick,Naafiri,Veigar,Ashe,Braum,0,2,1,1,1,KSante,Graves,Ahri,Jinx,Maokai,2,0,1,2,0,644,269,1,1,0,0,0,19,0,-536,-10,8,-1,-1,0,0,97,-3,994,1072,41,1,-1,0,0,162,-6,0,0,0,0,1,1,1,0,1,974.929,362.565,930.072,134.308,1,
LA1_1712655202,26.266666666666666,Mordekaiser,Kayn,Tryndamere,Jinx,Milio,0,3,0,1,1,Jax,Briar,Katarina,Corki,Nautilus,1,2,1,1,0,-614,-405,11,-1,0,0,0,5,0,-573,-1075,12,-2,1,0,0,6,0,-79,-1717,35,-6,1,0,1,11,4,0,0,0,0,1,0,1,1,1,819.904,514.341,1000.966,229.026,1,
LA1_1712656662,29.133333333333333,Malphite,MasterYi,Irelia,Twitch,Maokai,2,2,0,1,0,KSante,Warwick,Diana,Ezreal,Leona,2,2,0,1,0,-730,-77,0,-2,0,0,0,-88,0,-1117,-467,-11,-4,-1,0,0,-241,0,-2210,-347,-30,-4,-2,0,-1,-305,-1,0,0,0,0,0,0,0,0,1,685.216,327.999,947.745,114.955,1,
LA1_1712656912,41.95,Gwen,Nocturne,Ekko,Jinx,Nautilus,1,3,0,1,0,Mordekaiser,Volibear,AurelionSol,Ashe,Pyke,0,2,1,1,1,984,361,13,1,0,0,0,-3,1,-30,-920,5,0,-1,0,0,-7,1,698,-1267,-11,3,0,0,-1,-12,3,0,0,0,0,0,0,0,0,0,772.586,469.454,921.003,139.591,1,
LA1_1712657429,23.066666666666666,Sion,Kayn,Ahri,KogMaw,Pantheon,1,2,1,1,0,Camille,Mordekaiser,Annie,Smolder,Nautilus,1,2,1,1,0,1509,204,12,3,0,0,0,2,0,3340,1563,51,6,1,0,0,0,-1,7867,5787,85,13,2,0,1,11,-1,1,1,0,0,0,1,1,1,1,769.344,404.195,947.088,77.94,1,
LA1_1712657450,29.066666666666666,Varus,Briar,Hwei,Xayah,Pyke,0,1,1,2,1,Sylas,Kayn,Sett,Kaisa,Neeko,0,2,2,1,0,690,-111,16,1,0,0,0,-1,1,1409,1042,32,3,0,0,0,2,1,3377,3181,80,3,-1,0,1,-6,1,0,0,0,0,0,1,1,0,1,819.417,586.122,1058.549,196.894,0,
LA1_1712657692,27.016666666666666,DrMundo,Skarner,Fizz,Jinx,Lulu,2,1,0,1,1,Nasus,Nocturne,Viktor,Ashe,Swain,0,2,2,1,0,-20,-564,-11,0,0,0,0,1,0,1581,740,-5,3,0,0,0,0,-2,733,-222,1,2,1,0,0,-2,-1,1,0,0,0,0,1,0,1,0,932.787,824.71,933.188,119.502,0,
LA1_1712657888,33.7,Garen,Diana,Fizz,Vayne,Pantheon,0,4,0,1,0,Quinn,Zaahen,Veigar,Twitch,Karma,0,0,2,2,1,915,848,17,1,0,0,0,3,0,2343,1693,26,5,-1,0,0,6,0,2723,2472,12,8,0,0,0,15,0,1,1,0,0,1,1,0,0,1,893.619,363.638,936.491,184.714,0,
LA1_1712657913,38.15,Gnar,Graves,Azir,Caitlyn,Senna,0,1,1,3,0,Nasus,DrMundo,Zoe,Jhin,Seraphine,1,1,1,1,1,700,62,-9,1,0,0,0,-2,0,-2168,-912,1,-7,1,0,0,-7,-1,-3296,-1718,-2,-11,1,0,0,-24,-1,0,0,0,0,0,1,0,1,0,988.151,467.183,935.791,124.35,0,
LA1_1712658285,38.2,Darius,Briar,Diana,Jinx,Leona,1,3,0,1,0,Jayce,Amumu,Zed,Seraphine,Pantheon,1,3,0,0,1,1638,1218,19,3,0,0,0,5,0,1391,650,13,4,-1,0,0,3,0,2465,1654,51,5,-2,0,0,3,2,0,1,0,0,0,0,1,0,0,900.749,324.764,925.912,61.481,0,
LA1_1712658565,37.483333333333334,Zaahen,Vi,Ahri,Yunara,Lux,0,1,4,0,0,Nasus,Volibear,Darius,Samira,Rell,1,3,0,1,0,400,167,-13,1,0,0,0,1,0,536,-440,-30,2,1,0,0,2,-1,1818,1076,-1,4,2,0,0,3,-2,0,0,0,0,0,1,1,1,1,851.036,389.582,994.968,126.137,0,
LA1_1712659014,31.983333333333334,Ashe,Khazix,Diana,Sion,Senna,1,2,0,2,0,Nasus,Lillia,Yasuo,Caitlyn,Milio,0,2,1,1,1,655,-352,4,1,0,0,0,-5,0,-313,-826,-29,0,1,0,0,-9,1,-1752,-3604,-57,-4,0,0,0,-24,-1,0,0,0,0,0,1,1,1,0,893.94,358.534,987.781,112.755,0,
LA1_1712659086,31.566666666666666,Darius,Rammus,Veigar,Kaisa,Lux,1,1,2,1,0,Garen,Zac,Fizz,Lucian,Nami,1,2,0,1,1,-181,-678,-1,-1,0,0,0,2,0,-2900,-2825,-13,-6,-1,0,0,3,1,-3831,-2751,-16,-11,0,0,-1,-1,2,0,0,0,0,0,1,0,0,0,709.168,332.141,1185.048,92.377,0,
LA1_1712659094,35.28333333333333,Nasus,Briar,Malzahar,Jinx,Lux,0,2,2,1,0,Kayle,Graves,Veigar,Vayne,Leona,1,1,1,2,0,115,-288,-4,1,0,0,0,0,-2,-611,302,21,-2,1,0,0,-2,-2,-412,1758,21,-1,0,0,0,-3,-4,0,0,0,0,0,0,1,1,1,1061.085,339.494,1023.215,90.291,1,
LA1_1712659227,30.383333333333333,Ambessa,Evelynn,Ahri,Caitlyn,Leona,1,1,2,1,0,Jax,Nunu,Malzahar,Jinx,Taric,1,1,1,1,1,600,336,6,1,0,0,0,1,-1,-567,-543,2,0,-1,0,0,-1,-1,-1141,-881,-13,-1,0,0,0,-1,-1,0,0,0,0,0,1,0,0,1,930.273,344.921,948.042,182.272,0,
LA1_1712659770,30.5,Vayne,Kayn,Kassadin,Jhin,TahmKench,1,1,1,2,0,Varus,XinZhao,Lux,Jinx,Bard,0,1,1,2,1,-1368,-136,-7,-3,0,0,0,-11,0,-4206,-2784,-43,-8,0,0,0,-21,-3,-2869,-3204,-37,-8,1,0,0,-31,1,0,0,0,0,0,0,0,1,0,866.473,566.209,1072.222,144.109,0,
LA1_1712659828,34.81666666666667,Chogath,Zac,Veigar,Jhin,Thresh,2,0,1,1,1,Urgot,MasterYi,Zed,Kaisa,Nautilus,1,3,0,1,0,-192,-838,-34,0,0,0,0,2,1,-525,-750,-50,0,-1,0,0,19,-3,405,2194,-44,2,-1,0,0,27,-6,0,0,0,0,1,1,0,0,0,1038.698,494.842,1039.326,157.111,0,
LA1_1712660106,31.65,Renekton,Zac,Akshan,Yunara,Lux,1,1,2,1,0,Shen,Viego,Sylas,Lucian,Leona,2,1,1,1,0,534,-52,2,2,0,0,0,-10,0,864,-321,-2,3,1,0,0,-22,0,1367,2096,20,5,1,0,1,-35,4,0,0,0,0,0,0,1,1,1,789.763,502.37,1066.102,110.33,1,
LA1_1712660198,34.55,Yone,Rengar,Akali,Smolder,Leona,1,2,1,1,0,Trundle,Amumu,Lillia,Jinx,Braum,1,1,1,1,1,-194,165,-23,1,0,0,0,0,0,-423,-43,-21,2,1,0,0,1,1,-1315,-1652,-15,1,1,0,0,-1,-3,0,0,0,0,0,1,0,1,1,927.987,371.003,934.645,85.168,1,
LA1_1712660447,43.21666666666667,Chogath,Lillia,Mel,Smolder,Blitzcrank,2,0,2,1,0,Morgana,Kayn,Zed,Caitlyn,TahmKench,1,2,0,1,1,378,-91,-15,2,0,0,0,0,0,1,-1473,-28,2,0,0,0,5,-2,598,-998,-28,2,0,0,0,6,1,0,0,0,0,0,1,1,0,1,1001.786,913.349,953.706,107.838,1,
LA1_1712660655,25.633333333333333,Draven,Shyvana,Galio,Yunara,Soraka,1,1,1,1,1,Quinn,Sejuani,Ahri,Caitlyn,Seraphine,1,0,1,2,1,-172,-94,-1,0,0,0,0,1,0,-2172,-1461,0,-4,1,0,0,3,1,-5974,-2686,15,-10,0,0,-2,1,2,0,0,0,0,0,1,0,1,0,798.394,389.875,958.538,153.042,0,
LA1_1712660732,31.85,Sett,FiddleSticks,Aurora,Ashe,Alistar,1,1,2,1,0,Ornn,Shaco,Lissandra,Kalista,Leona,2,1,1,1,0,-117,-324,-5,0,0,0,0,2,0,981,-305,-8,2,1,0,0,1,2,-128,-74,-8,0,0,0,0,4,-6,0,0,0,0,0,0,0,1,0,1050.116,369.969,999.501,137.042,0,
